Name,Type 
Jynx ex,Pokémon,151,124,{W},0
Scyther,Pokémon,151,123,{G},0
Mr. Mime,Pokémon,151,122,{P},0
Starmie,Pokémon,151,121,{W},0
Staryu,Pokémon,151,120,{W},0
Seaking,Pokémon,151,119,{W},0
Goldeen,Pokémon,151,118,{W},0
Seadra,Pokémon,151,117,{W},0
Horsea,Pokémon,151,116,{W},0
Kangaskhan ex,Pokémon,151,115,{C},0
Tangela,Pokémon,151,114,{G},0
Chansey,Pokémon,151,113,{C},0
Rhydon,Pokémon,151,112,{F},0
Rhyhorn,Pokémon,151,111,{F},0
Weezing,Pokémon,151,110,{D},0
Koffing,Pokémon,151,109,{D},0
Lickitung,Pokémon,151,108,{C},0
Hitmonchan,Pokémon,151,107,{F},0
Hitmonlee,Pokémon,151,106,{F},0
Marowak,Pokémon,151,105,{F},0
Cubone,Pokémon,151,104,{F},0
Exeggutor,Pokémon,151,103,{G},0
Exeggcute,Pokémon,151,102,{G},0
Electrode,Pokémon,151,101,{L},0
Voltorb,Pokémon,151,100,{L},0
Kingler,Pokémon,151,99,{W},0
Krabby,Pokémon,151,98,{W},0
Hypno,Pokémon,151,97,{P},0
Drowzee,Pokémon,151,96,{P},0
Onix,Pokémon,151,95,{F},0
Gengar,Pokémon,151,94,{P},0
Haunter,Pokémon,151,93,{P},0
Gastly,Pokémon,151,92,{P},0
Cloyster,Pokémon,151,91,{W},0
Shellder,Pokémon,151,90,{W},0
Muk,Pokémon,151,89,{D},0
Grimer,Pokémon,151,88,{D},0
Dewgong,Pokémon,151,87,{W},0
Seel,Pokémon,151,86,{W},0
Dodrio,Pokémon,151,85,{C},0
Doduo,Pokémon,151,84,{C},0
Farfetch’d,Pokémon,151,83,{C},0
Magneton,Pokémon,151,82,{L},0
Magnemite,Pokémon,151,81,{L},0
Slowbro,Pokémon,151,80,{P},0
Slowpoke,Pokémon,151,79,{P},0
Rapidash,Pokémon,151,78,{R},0
Ponyta,Pokémon,151,77,{R},0
Golem ex,Pokémon,151,76,{F},0
Graveler,Pokémon,151,75,{F},0
Geodude,Pokémon,151,74,{F},0
Tentacruel,Pokémon,151,73,{W},0
Tentacool,Pokémon,151,72,{W},0
Victreebel,Pokémon,151,71,{G},0
Weepinbell,Pokémon,151,70,{G},0
Bellsprout,Pokémon,151,69,{G},0
Machamp,Pokémon,151,68,{F},0
Machoke,Pokémon,151,67,{F},0
Machop,Pokémon,151,66,{F},0
Alakazam ex,Pokémon,151,65,{P},0
Kadabra,Pokémon,151,64,{P},0
Abra,Pokémon,151,63,{P},0
Poliwrath,Pokémon,151,62,{W},0
Poliwhirl,Pokémon,151,61,{W},0
Poliwag,Pokémon,151,60,{W},0
Arcanine,Pokémon,151,59,{R},0
Growlithe,Pokémon,151,58,{R},0
Primeape,Pokémon,151,57,{F},0
Mankey,Pokémon,151,56,{F},0
Golduck,Pokémon,151,55,{W},0
Psyduck,Pokémon,151,54,{W},0
Persian,Pokémon,151,53,{C},0
Meowth,Pokémon,151,52,{C},0
Snorlax,Pokémon,Scarlet & Violet Promos,51,{C},0
Dugtrio,Pokémon,151,51,{F},0
Diglett,Pokémon,151,50,{F},0
Venomoth,Pokémon,151,49,{G},0
Venonat,Pokémon,151,48,{G},0
Squirtle,Pokémon,Scarlet & Violet Promos,48,{W},0
Parasect,Pokémon,151,47,{G},0
Charmander,Pokémon,Scarlet & Violet Promos,47,{R},0
Paras,Pokémon,151,46,{G},0
Bulbasaur,Pokémon,Scarlet & Violet Promos,46,{G},0
Vileplume,Pokémon,151,45,{G},0
Gloom,Pokémon,151,44,{G},0
Oddish,Pokémon,151,43,{G},0
Golbat,Pokémon,151,42,{D},0
Zubat,Pokémon,151,41,{D},0
Wigglytuff ex,Pokémon,151,40,{C},0
Jigglypuff,Pokémon,151,39,{C},0
Ninetales ex,Pokémon,151,38,{R},0
Vulpix,Pokémon,151,37,{R},0
Clefable,Pokémon,151,36,{P},0
Clefairy,Pokémon,151,35,{P},0
Nidoking,Pokémon,151,34,{D},0
Nidorino,Pokémon,151,33,{D},0
Nidoran Male,Pokémon,151,32,{D},0
Nidoqueen,Pokémon,151,31,{D},0
Nidorina,Pokémon,151,30,{D},0
Nidoran Female,Pokémon,151,29,{D},0
Sandslash,Pokémon,151,28,{F},0
Sandshrew,Pokémon,151,27,{F},0
Raichu,Pokémon,151,26,{L},0
Pikachu,Pokémon,151,25,{L},0
Arbok ex,Pokémon,151,24,{D},0
Ekans,Pokémon,151,23,{D},0
Fearow,Pokémon,151,22,{C},0
Spearow,Pokémon,151,21,{C},0
Raticate,Pokémon,151,20,{C},0
Rattata,Pokémon,151,19,{C},0
Pidgeot,Pokémon,151,18,{C},0
Pidgeotto,Pokémon,151,17,{C},0
Pidgey,Pokémon,151,16,{C},0
Beedrill,Pokémon,151,15,{G},0
Kakuna,Pokémon,151,14,{G},0
Weedle,Pokémon,151,13,{G},0
Butterfree,Pokémon,151,12,{G},0
Metapod,Pokémon,151,11,{G},0
Caterpie,Pokémon,151,10,{G},0
Blastoise ex,Pokémon,151,9,{W},0
Wartortle,Pokémon,151,8,{W},0
Squirtle,Pokémon,151,7,{W},0
Charizard ex,Pokémon,151,6,{R},0
Charmeleon,Pokémon,151,5,{R},0
Charmander,Pokémon,151,4,{R},0
Venusaur ex,Pokémon,151,3,{G},0
Ivysaur,Pokémon,151,2,{G},0
Bulbasaur,Pokémon,151,1,{G},0
Quaquaval ex,Pokémon,Scarlet & Violet Promos,35,{W},0
Skeledirge ex,Pokémon,Scarlet & Violet Promos,34,{R},0
Meowscarada ex,Pokémon,Scarlet & Violet Promos,33,{G},0
Kirlia,Pokémon,McDonald's Match Battle 2023,15,{P},0
Cyclizar,Pokémon,McDonald's Match Battle 2023,14,{C},0
Tandemaus,Pokémon,McDonald's Match Battle 2023,13,{C},0
Blissey,Pokémon,McDonald's Match Battle 2023,12,{C},0
Klawf,Pokémon,McDonald's Match Battle 2023,11,{F},0
Sandaconda,Pokémon,McDonald's Match Battle 2023,10,{F},0
Flittle,Pokémon,McDonald's Match Battle 2023,9,{P},0
Kilowattrel,Pokémon,McDonald's Match Battle 2023,8,{L},0
Pawmi,Pokémon,McDonald's Match Battle 2023,7,{L},0
Pikachu,Pokémon,McDonald's Match Battle 2023,6,{L},0
Cetitan,Pokémon,McDonald's Match Battle 2023,5,{W},0
Cetoddle,Pokémon,McDonald's Match Battle 2023,4,{W},0
Quaxly,Pokémon,McDonald's Match Battle 2023,3,{W},0
Fuecoco,Pokémon,McDonald's Match Battle 2023,2,{R},0
Sprigatito,Pokémon,McDonald's Match Battle 2023,1,{G},0
Charmander,Pokémon,Scarlet & Violet Promos,44,{R},0
Eevee,Pokémon,Scarlet & Violet Promos,43,{C},0
Houndstone,Pokémon,Scarlet & Violet Promos,42,{P},0
Paldean Wooper,Pokémon,Scarlet & Violet Promos,41,{D},0
Pawmi,Pokémon,Scarlet & Violet Promos,40,{L},0
Mawile,Pokémon,Scarlet & Violet Promos,39,{M},0
Togekiss,Pokémon,Scarlet & Violet Promos,38,{P},0
Cleffa,Pokémon,Scarlet & Violet Promos,37,{P},0
Palafin,Pokémon,Scarlet & Violet Promos,36,{W},0
Basic {R} Energy,Energy,Obsidian Flames,230,{W},0
Artazon,Trainer,Obsidian Flames,229,0,Stadium
Charizard ex,Pokémon,Obsidian Flames,228,{D},0
Poppy,Trainer,Obsidian Flames,227,0,Supporter
Geeta,Trainer,Obsidian Flames,226,0,Supporter
Pidgeot ex,Pokémon,Obsidian Flames,225,{C},0
Revavroom ex,Pokémon,Obsidian Flames,224,{M},0
Charizard ex,Pokémon,Obsidian Flames,223,{D},0
Eiscue ex,Pokémon,Obsidian Flames,222,{R},0
Ryme,Trainer,Obsidian Flames,221,0,Supporter
Poppy,Trainer,Obsidian Flames,220,0,Supporter
Ortega,Trainer,Obsidian Flames,219,0,Supporter
Geeta,Trainer,Obsidian Flames,218,0,Supporter
Pidgeot ex,Pokémon,Obsidian Flames,217,{C},0
Revavroom ex,Pokémon,Obsidian Flames,216,{M},0
Charizard ex,Pokémon,Obsidian Flames,215,{D},0
Absol ex,Pokémon,Obsidian Flames,214,{D},0
Glimmora ex,Pokémon,Obsidian Flames,213,{F},0
Vespiquen ex,Pokémon,Obsidian Flames,212,{P},0
Tyranitar ex,Pokémon,Obsidian Flames,211,{L},0
Eiscue ex,Pokémon,Obsidian Flames,210,{R},0
Lechonk,Pokémon,Obsidian Flames,209,{C},0
Pidgeotto,Pokémon,Obsidian Flames,208,{C},0
Pidgey,Pokémon,Obsidian Flames,207,{C},0
Varoom,Pokémon,Obsidian Flames,206,{M},0
Scizor,Pokémon,Obsidian Flames,205,{M},0
Houndour,Pokémon,Obsidian Flames,204,{D},0
Larvitar,Pokémon,Obsidian Flames,203,{F},0
Cleffa,Pokémon,Obsidian Flames,202,{P},0
Bellibolt,Pokémon,Obsidian Flames,201,{L},0
Palafin,Pokémon,Obsidian Flames,200,{W},0
Ninetales,Pokémon,Obsidian Flames,199,{R},0
Gloom,Pokémon,Obsidian Flames,198,{G},0
Vengeful Punch,Trainer,Obsidian Flames,197,0,Pokémon Tool
Town Store,Trainer,Obsidian Flames,196,0,Stadium
Team Star Grunt,Trainer,Obsidian Flames,195,0,Supporter
Ryme,Trainer,Obsidian Flames,194,0,Supporter
Poppy,Trainer,Obsidian Flames,193,0,Supporter
Pokémon League Headquarters,Trainer,Obsidian Flames,192,0,Stadium
Patrol Cap,Trainer,Obsidian Flames,191,0,Pokémon Tool
Ortega,Trainer,Obsidian Flames,190,0,Supporter
Letter of Encouragement,Trainer,Obsidian Flames,189,0,Item
Geeta,Trainer,Obsidian Flames,188,0,Supporter
Brassius,Trainer,Obsidian Flames,187,0,Supporter
Arven,Trainer,Obsidian Flames,186,0,Supporter
Flamigo,Pokémon,Obsidian Flames,185,{C},0
Oinkologne,Pokémon,Obsidian Flames,184,{C},0
Oinkologne,Pokémon,Obsidian Flames,183,{C},0
Lechonk,Pokémon,Obsidian Flames,182,{C},0
Lechonk,Pokémon,Obsidian Flames,181,{C},0
Lechonk,Pokémon,Obsidian Flames,180,{C},0
Greedent ex,Pokémon,Obsidian Flames,179,{C},0
Skwovet,Pokémon,Obsidian Flames,178,{C},0
Gumshoos,Pokémon,Obsidian Flames,177,{C},0
Yungoos,Pokémon,Obsidian Flames,176,{C},0
Bunnelby,Pokémon,Obsidian Flames,175,{C},0
Bouffalant,Pokémon,Obsidian Flames,174,{C},0
Audino,Pokémon,Obsidian Flames,173,{C},0
Stoutland,Pokémon,Obsidian Flames,172,{C},0
Herdier,Pokémon,Obsidian Flames,171,{C},0
Lillipup,Pokémon,Obsidian Flames,170,{C},0
Swablu,Pokémon,Obsidian Flames,169,{C},0
Linoone,Pokémon,Obsidian Flames,168,{C},0
Zigzagoon,Pokémon,Obsidian Flames,167,{C},0
Eevee,Pokémon,Obsidian Flames,166,{C},0
Kangaskhan,Pokémon,Obsidian Flames,165,{C},0
Pidgeot ex,Pokémon,Obsidian Flames,164,{C},0
Pidgeotto,Pokémon,Obsidian Flames,163,{C},0
Pidgey,Pokémon,Obsidian Flames,162,{C},0
Drampa,Pokémon,Obsidian Flames,161,{N},0
Altaria,Pokémon,Obsidian Flames,160,{N},0
Dragonite ex,Pokémon,Obsidian Flames,159,{N},0
Dragonair,Pokémon,Obsidian Flames,158,{N},0
Dratini,Pokémon,Obsidian Flames,157,{N},0
Revavroom ex,Pokémon,Obsidian Flames,156,{M},0
Varoom,Pokémon,Obsidian Flames,155,{M},0
Varoom,Pokémon,Obsidian Flames,154,{M},0
Melmetal ex,Pokémon,Obsidian Flames,153,{M},0
Meltan,Pokémon,Obsidian Flames,152,{M},0
Togedemaru,Pokémon,Obsidian Flames,151,{M},0
Kingambit,Pokémon,Obsidian Flames,150,{M},0
Bisharp,Pokémon,Obsidian Flames,149,{M},0
Pawniard,Pokémon,Obsidian Flames,148,{M},0
Excadrill,Pokémon,Obsidian Flames,147,{M},0
Probopass,Pokémon,Obsidian Flames,146,{M},0
Bronzong,Pokémon,Obsidian Flames,145,{M},0
Bronzor,Pokémon,Obsidian Flames,144,{M},0
Mawile,Pokémon,Obsidian Flames,143,{M},0
Skarmory,Pokémon,Obsidian Flames,142,{M},0
Scizor,Pokémon,Obsidian Flames,141,{M},0
Salazzle,Pokémon,Obsidian Flames,140,{D},0
Salandit,Pokémon,Obsidian Flames,139,{D},0
Malamar,Pokémon,Obsidian Flames,138,{D},0
Inkay,Pokémon,Obsidian Flames,137,{D},0
Darkrai,Pokémon,Obsidian Flames,136,{D},0
Absol ex,Pokémon,Obsidian Flames,135,{D},0
Houndoom ex,Pokémon,Obsidian Flames,134,{D},0
Houndoom,Pokémon,Obsidian Flames,133,{D},0
Houndour,Pokémon,Obsidian Flames,132,{D},0
Houndour,Pokémon,Obsidian Flames,131,{D},0
Umbreon,Pokémon,Obsidian Flames,130,{D},0
Paldean Clodsire,Pokémon,Obsidian Flames,129,{D},0
Paldean Clodsire,Pokémon,Obsidian Flames,128,{D},0
Paldean Wooper,Pokémon,Obsidian Flames,127,{D},0
Paldean Wooper,Pokémon,Obsidian Flames,126,{D},0
Charizard ex,Pokémon,Obsidian Flames,125,{D},0
Koraidon ex,Pokémon,Obsidian Flames,124,{F},0
Glimmora ex,Pokémon,Obsidian Flames,123,{F},0
Glimmet,Pokémon,Obsidian Flames,122,{F},0
Glimmet,Pokémon,Obsidian Flames,121,{F},0
Klawf ex,Pokémon,Obsidian Flames,120,{F},0
Toedscruel,Pokémon,Obsidian Flames,119,{F},0
Toedscool,Pokémon,Obsidian Flames,118,{F},0
Lycanroc,Pokémon,Obsidian Flames,117,{F},0
Rockruff,Pokémon,Obsidian Flames,116,{F},0
Crabominable,Pokémon,Obsidian Flames,115,{F},0
Crabrawler,Pokémon,Obsidian Flames,114,{F},0
Diggersby,Pokémon,Obsidian Flames,113,{F},0
Stunfisk,Pokémon,Obsidian Flames,112,{F},0
Drilbur,Pokémon,Obsidian Flames,111,{F},0
Bonsly,Pokémon,Obsidian Flames,110,{F},0
Whiscash,Pokémon,Obsidian Flames,109,{F},0
Barboach,Pokémon,Obsidian Flames,108,{F},0
Nosepass,Pokémon,Obsidian Flames,107,{F},0
Pupitar,Pokémon,Obsidian Flames,106,{F},0
Larvitar,Pokémon,Obsidian Flames,105,{F},0
Dugtrio,Pokémon,Obsidian Flames,104,{F},0
Diglett,Pokémon,Obsidian Flames,103,{F},0
Houndstone ex,Pokémon,Obsidian Flames,102,{P},0
Houndstone,Pokémon,Obsidian Flames,101,{P},0
Greavard,Pokémon,Obsidian Flames,100,{P},0
Greavard,Pokémon,Obsidian Flames,99,{P},0
Polteageist,Pokémon,Obsidian Flames,98,{P},0
Sinistea,Pokémon,Obsidian Flames,97,{P},0
Vespiquen ex,Pokémon,Obsidian Flames,96,{P},0
Claydol,Pokémon,Obsidian Flames,95,{P},0
Baltoy,Pokémon,Obsidian Flames,94,{P},0
Solrock,Pokémon,Obsidian Flames,93,{P},0
Lunatone,Pokémon,Obsidian Flames,92,{P},0
Grumpig,Pokémon,Obsidian Flames,91,{P},0
Spoink,Pokémon,Obsidian Flames,90,{P},0
Mawile,Pokémon,Obsidian Flames,89,{P},0
Granbull,Pokémon,Obsidian Flames,88,{P},0
Snubbull,Pokémon,Obsidian Flames,87,{P},0
Espeon,Pokémon,Obsidian Flames,86,{P},0
Togekiss,Pokémon,Obsidian Flames,85,{P},0
Togetic,Pokémon,Obsidian Flames,84,{P},0
Togepi,Pokémon,Obsidian Flames,83,{P},0
Clefable ex,Pokémon,Obsidian Flames,82,{P},0
Clefairy,Pokémon,Obsidian Flames,81,{P},0
Cleffa,Pokémon,Obsidian Flames,80,{P},0
Miraidon ex,Pokémon,Obsidian Flames,79,{L},0
Bellibolt,Pokémon,Obsidian Flames,78,{L},0
Bellibolt,Pokémon,Obsidian Flames,77,{L},0
Tadbulb,Pokémon,Obsidian Flames,76,{L},0
Tadbulb,Pokémon,Obsidian Flames,75,{L},0
Tadbulb,Pokémon,Obsidian Flames,74,{L},0
Pawmot ex,Pokémon,Obsidian Flames,73,{L},0
Toxtricity,Pokémon,Obsidian Flames,72,{L},0
Toxel,Pokémon,Obsidian Flames,71,{L},0
Thundurus,Pokémon,Obsidian Flames,70,{L},0
Eelektross,Pokémon,Obsidian Flames,69,{L},0
Eelektrik,Pokémon,Obsidian Flames,68,{L},0
Tynamo,Pokémon,Obsidian Flames,67,{L},0
Tyranitar ex,Pokémon,Obsidian Flames,66,{L},0
Magnezone,Pokémon,Obsidian Flames,65,{L},0
Magneton,Pokémon,Obsidian Flames,64,{L},0
Magnemite,Pokémon,Obsidian Flames,63,{L},0
Palafin,Pokémon,Obsidian Flames,62,{W},0
Finizen,Pokémon,Obsidian Flames,61,{W},0
Finizen,Pokémon,Obsidian Flames,60,{W},0
Wugtrio,Pokémon,Obsidian Flames,59,{W},0
Wiglett,Pokémon,Obsidian Flames,58,{W},0
Frogadier,Pokémon,Obsidian Flames,57,{W},0
Froakie,Pokémon,Obsidian Flames,56,{W},0
Cryogonal,Pokémon,Obsidian Flames,55,{W},0
Beartic,Pokémon,Obsidian Flames,54,{W},0
Cubchoo,Pokémon,Obsidian Flames,53,{W},0
Seismitoad,Pokémon,Obsidian Flames,52,{W},0
Palpitoad,Pokémon,Obsidian Flames,51,{W},0
Tympole,Pokémon,Obsidian Flames,50,{W},0
Floatzel,Pokémon,Obsidian Flames,49,{W},0
Buizel,Pokémon,Obsidian Flames,48,{W},0
Sharpedo,Pokémon,Obsidian Flames,47,{W},0
Carvanha,Pokémon,Obsidian Flames,46,{W},0
Lapras,Pokémon,Obsidian Flames,45,{W},0
Armarouge,Pokémon,Obsidian Flames,44,{R},0
Charcadet,Pokémon,Obsidian Flames,43,{R},0
Eiscue ex,Pokémon,Obsidian Flames,42,{R},0
Volcarona,Pokémon,Obsidian Flames,41,{R},0
Larvesta,Pokémon,Obsidian Flames,40,{R},0
Heatmor,Pokémon,Obsidian Flames,39,{R},0
Chandelure,Pokémon,Obsidian Flames,38,{R},0
Lampent,Pokémon,Obsidian Flames,37,{R},0
Litwick,Pokémon,Obsidian Flames,36,{R},0
Darmanitan,Pokémon,Obsidian Flames,35,{R},0
Darumaka,Pokémon,Obsidian Flames,34,{R},0
Victini ex,Pokémon,Obsidian Flames,33,{R},0
Camerupt,Pokémon,Obsidian Flames,32,{R},0
Numel,Pokémon,Obsidian Flames,31,{R},0
Entei,Pokémon,Obsidian Flames,30,{R},0
Ninetales,Pokémon,Obsidian Flames,29,{R},0
Vulpix,Pokémon,Obsidian Flames,28,{R},0
Charmeleon,Pokémon,Obsidian Flames,27,{R},0
Charmander,Pokémon,Obsidian Flames,26,{R},0
Scovillain,Pokémon,Obsidian Flames,25,{G},0
Capsakid,Pokémon,Obsidian Flames,24,{G},0
Capsakid,Pokémon,Obsidian Flames,23,{G},0
Toedscruel ex,Pokémon,Obsidian Flames,22,{G},0
Arboliva,Pokémon,Obsidian Flames,21,{G},0
Dolliv,Pokémon,Obsidian Flames,20,{G},0
Smoliv,Pokémon,Obsidian Flames,19,{G},0
Tsareena,Pokémon,Obsidian Flames,18,{G},0
Steenee,Pokémon,Obsidian Flames,17,{G},0
Bounsweet,Pokémon,Obsidian Flames,16,{G},0
Decidueye ex,Pokémon,Obsidian Flames,15,{G},0
Dartrix,Pokémon,Obsidian Flames,14,{G},0
Rowlet,Pokémon,Obsidian Flames,13,{G},0
Trevenant,Pokémon,Obsidian Flames,12,{G},0
Phantump,Pokémon,Obsidian Flames,11,{G},0
Amoonguss,Pokémon,Obsidian Flames,10,{G},0
Foongus,Pokémon,Obsidian Flames,9,{G},0
Combee,Pokémon,Obsidian Flames,8,{G},0
Masquerain,Pokémon,Obsidian Flames,7,{G},0
Surskit,Pokémon,Obsidian Flames,6,{G},0
Shuckle,Pokémon,Obsidian Flames,5,{G},0
Scyther,Pokémon,Obsidian Flames,4,{G},0
Bellossom,Pokémon,Obsidian Flames,3,{G},0
Gloom,Pokémon,Obsidian Flames,2,{G},0
Oddish,Pokémon,Obsidian Flames,1,{G},0
Paradise Resort,Trainer,Scarlet & Violet Promos,45,0,Stadium
Lugia V,Pokémon,Sword & Shield Promos,301,{C},0
Unown V,Pokémon,Sword & Shield Promos,300,{P},0
Annihilape ex,Pokémon,Scarlet & Violet Promos,32,{F},0
Tinkaton ex,Pokémon,Scarlet & Violet Promos,31,{P},0
Chien-Pao ex,Pokémon,Scarlet & Violet Promos,30,{W},0
Arceus VSTAR,Pokémon,Sword & Shield Promos,307,{C},0
Arceus V,Pokémon,Sword & Shield Promos,306,{C},0
Basic {W} Energy,Energy,Paldea Evolved,279,{C},0
Basic {G} Energy,Energy,Paldea Evolved,278,{C},0
Superior Energy Retrieval,Trainer,Paldea Evolved,277,0,Item
Super Rod,Trainer,Paldea Evolved,276,0,Item
Ting-Lu ex,Pokémon,Paldea Evolved,275,{F},0
Chien-Pao ex,Pokémon,Paldea Evolved,274,{W},0
Quaquaval ex,Pokémon,Paldea Evolved,273,{W},0
Skeledirge ex,Pokémon,Paldea Evolved,272,{R},0
Meowscarada ex,Pokémon,Paldea Evolved,271,{G},0
Saguaro,Trainer,Paldea Evolved,270,0,Supporter
Iono,Trainer,Paldea Evolved,269,0,Supporter
Grusha,Trainer,Paldea Evolved,268,0,Supporter
Giacomo,Trainer,Paldea Evolved,267,0,Supporter
Dendra,Trainer,Paldea Evolved,266,0,Supporter
Boss’s Orders,Trainer,Paldea Evolved,265,0,Supporter
Squawkabilly ex,Pokémon,Paldea Evolved,264,{C},0
Ting-Lu ex,Pokémon,Paldea Evolved,263,{F},0
Tinkaton ex,Pokémon,Paldea Evolved,262,{P},0
Chien-Pao ex,Pokémon,Paldea Evolved,261,{W},0
Quaquaval ex,Pokémon,Paldea Evolved,260,{W},0
Chi-Yu ex,Pokémon,Paldea Evolved,259,{R},0
Skeledirge ex,Pokémon,Paldea Evolved,258,{R},0
Wo-Chien ex,Pokémon,Paldea Evolved,257,{G},0
Meowscarada ex,Pokémon,Paldea Evolved,256,{G},0
Saguaro,Trainer,Paldea Evolved,255,0,Supporter
Iono,Trainer,Paldea Evolved,254,0,Supporter
Grusha,Trainer,Paldea Evolved,253,0,Supporter
Giacomo,Trainer,Paldea Evolved,252,0,Supporter
Falkner,Trainer,Paldea Evolved,251,0,Supporter
Dendra,Trainer,Paldea Evolved,250,0,Supporter
Clavell,Trainer,Paldea Evolved,249,0,Supporter
Boss’s Orders,Trainer,Paldea Evolved,248,0,Supporter
Squawkabilly ex,Pokémon,Paldea Evolved,247,{C},0
Noivern ex,Pokémon,Paldea Evolved,246,{N},0
Copperajah ex,Pokémon,Paldea Evolved,245,{M},0
Paldean Clodsire ex,Pokémon,Paldea Evolved,244,{D},0
Ting-Lu ex,Pokémon,Paldea Evolved,243,{F},0
Annihilape ex,Pokémon,Paldea Evolved,242,{F},0
Lycanroc ex,Pokémon,Paldea Evolved,241,{F},0
Tinkaton ex,Pokémon,Paldea Evolved,240,{P},0
Dedenne ex,Pokémon,Paldea Evolved,239,{P},0
Slowking ex,Pokémon,Paldea Evolved,238,{P},0
Bellibolt ex,Pokémon,Paldea Evolved,237,{L},0
Chien-Pao ex,Pokémon,Paldea Evolved,236,{W},0
Quaquaval ex,Pokémon,Paldea Evolved,235,{W},0
Chi-Yu ex,Pokémon,Paldea Evolved,234,{R},0
Skeledirge ex,Pokémon,Paldea Evolved,233,{R},0
Wo-Chien ex,Pokémon,Paldea Evolved,232,{G},0
Meowscarada ex,Pokémon,Paldea Evolved,231,{G},0
Forretress ex,Pokémon,Paldea Evolved,230,{G},0
Dudunsparce,Pokémon,Paldea Evolved,229,{C},0
Farigiraf,Pokémon,Paldea Evolved,228,{C},0
Flamigo,Pokémon,Paldea Evolved,227,{C},0
Maushold,Pokémon,Paldea Evolved,226,{C},0
Rookidee,Pokémon,Paldea Evolved,225,{C},0
Orthworm,Pokémon,Paldea Evolved,224,{M},0
Grafaiai,Pokémon,Paldea Evolved,223,{D},0
Tyranitar,Pokémon,Paldea Evolved,222,{D},0
Paldean Wooper,Pokémon,Paldea Evolved,221,{D},0
Nacli,Pokémon,Paldea Evolved,220,{F},0
Sudowoodo,Pokémon,Paldea Evolved,219,{F},0
Paldean Tauros,Pokémon,Paldea Evolved,218,{F},0
Tinkatuff,Pokémon,Paldea Evolved,217,{P},0
Tinkatink,Pokémon,Paldea Evolved,216,{P},0
Rabsca,Pokémon,Paldea Evolved,215,{P},0
Sandygast,Pokémon,Paldea Evolved,214,{P},0
Gothorita,Pokémon,Paldea Evolved,213,{P},0
Mismagius,Pokémon,Paldea Evolved,212,{P},0
Raichu,Pokémon,Paldea Evolved,211,{L},0
Baxcalibur,Pokémon,Paldea Evolved,210,{W},0
Arctibax,Pokémon,Paldea Evolved,209,{W},0
Frigibax,Pokémon,Paldea Evolved,208,{W},0
Quaxwell,Pokémon,Paldea Evolved,207,{W},0
Quaxly,Pokémon,Paldea Evolved,206,{W},0
Eiscue,Pokémon,Paldea Evolved,205,{W},0
Marill,Pokémon,Paldea Evolved,204,{W},0
Magikarp,Pokémon,Paldea Evolved,203,{W},0
Crocalor,Pokémon,Paldea Evolved,202,{R},0
Fuecoco,Pokémon,Paldea Evolved,201,{R},0
Pyroar,Pokémon,Paldea Evolved,200,{R},0
Fletchinder,Pokémon,Paldea Evolved,199,{R},0
Bramblin,Pokémon,Paldea Evolved,198,{G},0
Floragato,Pokémon,Paldea Evolved,197,{G},0
Sprigatito,Pokémon,Paldea Evolved,196,{G},0
Tropius,Pokémon,Paldea Evolved,195,{G},0
Heracross,Pokémon,Paldea Evolved,194,{G},0
Therapeutic Energy,Energy,Paldea Evolved,193,{G},0
Reversal Energy,Energy,Paldea Evolved,192,{G},0
Luminous Energy,Energy,Paldea Evolved,191,{G},0
Jet Energy,Energy,Paldea Evolved,190,{G},0
Superior Energy Retrieval,Trainer,Paldea Evolved,189,0,Item
Super Rod,Trainer,Paldea Evolved,188,0,Item
Saguaro,Trainer,Paldea Evolved,187,0,Supporter
Practice Studio,Trainer,Paldea Evolved,186,0,Stadium
Iono,Trainer,Paldea Evolved,185,0,Supporter
Grusha,Trainer,Paldea Evolved,184,0,Supporter
Great Ball,Trainer,Paldea Evolved,183,0,Item
Giacomo,Trainer,Paldea Evolved,182,0,Supporter
Fighting Au Lait,Trainer,Paldea Evolved,181,0,Item
Falkner,Trainer,Paldea Evolved,180,0,Supporter
Dendra,Trainer,Paldea Evolved,179,0,Supporter
Delivery Drone,Trainer,Paldea Evolved,178,0,Item
Clavell,Trainer,Paldea Evolved,177,0,Supporter
Choice Belt,Trainer,Paldea Evolved,176,0,Pokémon Tool
Calamitous Wasteland,Trainer,Paldea Evolved,175,0,Stadium
Calamitous Snowy Mountain,Trainer,Paldea Evolved,174,0,Stadium
Bravery Charm,Trainer,Paldea Evolved,173,0,Pokémon Tool
Boss’s Orders,Trainer,Paldea Evolved,172,0,Supporter
Artazon,Trainer,Paldea Evolved,171,0,Stadium
Flamigo,Pokémon,Paldea Evolved,170,{C},0
Squawkabilly ex,Pokémon,Paldea Evolved,169,{C},0
Maushold,Pokémon,Paldea Evolved,168,{C},0
Tandemaus,Pokémon,Paldea Evolved,167,{C},0
Tandemaus,Pokémon,Paldea Evolved,166,{C},0
Corvisquire,Pokémon,Paldea Evolved,165,{C},0
Rookidee,Pokémon,Paldea Evolved,164,{C},0
Fletchling,Pokémon,Paldea Evolved,163,{C},0
Slaking,Pokémon,Paldea Evolved,162,{C},0
Vigoroth,Pokémon,Paldea Evolved,161,{C},0
Slakoth,Pokémon,Paldea Evolved,160,{C},0
Pelipper,Pokémon,Paldea Evolved,159,{C},0
