Eevee,Pokémon,Dark Explorers,83,{C},0,29
Blissey,Pokémon,Dark Explorers,82,{C},0,30
Chansey,Pokémon,Dark Explorers,81,{C},0,31
Chansey,Pokémon,Dark Explorers,80,{C},0,32
Bisharp,Pokémon,Dark Explorers,79,{M},0,33
Pawniard,Pokémon,Dark Explorers,78,{M},0,34
Klinklang,Pokémon,Dark Explorers,77,{M},0,35
Klang,Pokémon,Dark Explorers,76,{M},0,36
Klink,Pokémon,Dark Explorers,75,{M},0,37
Escavalier,Pokémon,Dark Explorers,74,{M},0,38
Vullaby,Pokémon,Dark Explorers,73,{D},0,39
Bisharp,Pokémon,Dark Explorers,72,{D},0,40
Zoroark,Pokémon,Dark Explorers,71,{D},0,41
Zorua,Pokémon,Dark Explorers,70,{D},0,42
Zorua,Pokémon,Dark Explorers,69,{D},0,43
Scrafty,Pokémon,Dark Explorers,68,{D},0,44
Scraggy,Pokémon,Dark Explorers,67,{D},0,45
Krookodile,Pokémon,Dark Explorers,66,{D},0,46
Krokorok,Pokémon,Dark Explorers,65,{D},0,47
Sandile,Pokémon,Dark Explorers,64,{D},0,48
Darkrai-EX,Pokémon,Dark Explorers,63,{D},0,49
Sableye,Pokémon,Dark Explorers,62,{D},0,50
Umbreon,Pokémon,Dark Explorers,61,{D},0,51
Umbreon,Pokémon,Dark Explorers,60,{D},0,52
Gurdurr,Pokémon,Dark Explorers,59,{F},0,53
Timburr,Pokémon,Dark Explorers,58,{F},0,54
Excadrill,Pokémon,Dark Explorers,57,{F},0,55
Excadrill,Pokémon,Dark Explorers,56,{F},0,56
Drilbur,Pokémon,Dark Explorers,55,{F},0,57
Groudon-EX,Pokémon,Dark Explorers,54,{F},0,58
Aerodactyl,Pokémon,Dark Explorers,53,{F},0,59
Kyurem-EX,Pokémon,Next Destinies,38,{W},0,0
Beartic,Pokémon,Next Destinies,37,{W},0,1
Cubchoo,Pokémon,Next Destinies,36,{W},0,2
Jellicent,Pokémon,Next Destinies,35,{W},0,3
Frillish,Pokémon,Next Destinies,34,{W},0,4
Vanilluxe,Pokémon,Next Destinies,33,{W},0,5
Vanillish,Pokémon,Next Destinies,32,{W},0,6
Vanillite,Pokémon,Next Destinies,31,{W},0,7
Basculin,Pokémon,Next Destinies,30,{W},0,8
Simipour,Pokémon,Next Destinies,29,{W},0,9
Panpour,Pokémon,Next Destinies,28,{W},0,10
Articuno,Pokémon,Next Destinies,27,{W},0,11
Lapras,Pokémon,Next Destinies,26,{W},0,12
Lapras,Pokémon,Next Destinies,25,{W},0,13
Starmie,Pokémon,Next Destinies,24,{W},0,14
Staryu,Pokémon,Next Destinies,23,{W},0,15
Reshiram-EX,Pokémon,Next Destinies,22,{R},0,16
Reshiram,Pokémon,Next Destinies,21,{R},0,17
Chandelure,Pokémon,Next Destinies,20,{R},0,18
Lampent,Pokémon,Next Destinies,19,{R},0,19
Litwick,Pokémon,Next Destinies,18,{R},0,20
Darumaka,Pokémon,Next Destinies,17,{R},0,21
Simisear,Pokémon,Next Destinies,16,{R},0,22
Pansear,Pokémon,Next Destinies,15,{R},0,23
Moltres,Pokémon,Next Destinies,14,{R},0,24
Arcanine,Pokémon,Next Destinies,13,{R},0,25
Arcanine,Pokémon,Next Destinies,12,{R},0,26
Growlithe,Pokémon,Next Destinies,11,{R},0,27
Growlithe,Pokémon,Next Destinies,10,{R},0,28
Amoonguss,Pokémon,Next Destinies,9,{G},0,29
Foongus,Pokémon,Next Destinies,8,{G},0,30
Simisage,Pokémon,Next Destinies,7,{G},0,31
Pansage,Pokémon,Next Destinies,6,{G},0,32
Shaymin-EX,Pokémon,Next Destinies,5,{G},0,33
Kricketune,Pokémon,Next Destinies,4,{G},0,34
Kricketot,Pokémon,Next Destinies,3,{G},0,35
Seedot,Pokémon,Next Destinies,2,{G},0,36
Pinsir,Pokémon,Next Destinies,1,{G},0,37
Victini,Pokémon,Black & White Promos,32,{R},0,38
Scraggy,Pokémon,Black & White Promos,25,{D},0,39
Pansage,Pokémon,Black & White Promos,11,{G},0,40
Litwick,Pokémon,Black & White Promos,27,{P},0,41
Axew,Pokémon,Black & White Promos,26,{C},0,42
Zoroark,Pokémon,Black & White Promos,19,{D},0,43
Meowth,Pokémon,Noble Victories,102,{C},0,44
N,Trainer,Noble Victories,101,0,Supporter,45
Cobalion,Pokémon,Noble Victories,100,{M},0,46
Terrakion,Pokémon,Noble Victories,99,{F},0,47
Victini,Pokémon,Noble Victories,98,{R},0,48
Virizion,Pokémon,Noble Victories,97,{G},0,49
Xtransceiver,Trainer,Noble Victories,96,0,Item,50
Super Rod,Trainer,Noble Victories,95,0,Item,51
Rocky Helmet,Trainer,Noble Victories,94,0,Pokémon Tool,52
Plume Fossil,Trainer,Noble Victories,93,0,Item,53
N,Trainer,Noble Victories,92,0,Supporter,54
Eviolite,Trainer,Noble Victories,91,0,Pokémon Tool,55
Cover Fossil,Trainer,Noble Victories,90,0,Item,56
Druddigon,Pokémon,Noble Victories,89,{C},0,57
Haxorus,Pokémon,Noble Victories,88,{C},0,58
Fraxure,Pokémon,Noble Victories,87,{C},0,59
Porygon-Z G,Pokémon,Arceus,26,{C},0,0
Pichu,Pokémon,Arceus,25,{L},0,1
Pelipper,Pokémon,Arceus,24,{W},0,2
Omastar,Pokémon,Arceus,23,{W},0,3
Manectric,Pokémon,Arceus,22,{L},0,4
Lopunny,Pokémon,Arceus,21,{C},0,5
Hariyama,Pokémon,Arceus,20,{F},0,6
Golem,Pokémon,Arceus,19,{F},0,7
Glalie,Pokémon,Arceus,18,{W},0,8
Gengar,Pokémon,Arceus,17,{P},0,9
Gengar,Pokémon,Arceus,16,{P},0,10
Cherrim,Pokémon,Arceus,15,{G},0,11
Bronzong,Pokémon,Arceus,14,{M},0,12
Aerodactyl,Pokémon,Arceus,13,{F},0,13
Zapdos G,Pokémon,Arceus,12,{L},0,14
Toxicroak,Pokémon,Arceus,11,{F},0,15
Tangrowth,Pokémon,Arceus,10,{G},0,16
Swalot,Pokémon,Arceus,9,{P},0,17
Salamence,Pokémon,Arceus,7,{C},0,18
Probopass,Pokémon,Arceus,8,{M},0,19
Mothim,Pokémon,Arceus,6,{G},0,20
Luxray,Pokémon,Arceus,5,{L},0,21
Kabutops,Pokémon,Arceus,4,{F},0,22
Heatran,Pokémon,Arceus,3,{R},0,23
Froslass,Pokémon,Arceus,2,{W},0,24
Charizard,Pokémon,Arceus,1,{R},0,25
Victory Medal,Trainer,Victory Medals,6,0,(Item),26
Rayquaza C LV.X,Pokémon,Diamond & Pearl Promos,47,{C},0,27
Garchomp C LV.X,Pokémon,Diamond & Pearl Promos,46,{C},0,28
Charizard G LV.X,Pokémon,Diamond & Pearl Promos,45,{R},0,29
Yanma,Pokémon,Supreme Victors,153,{G},0,30
Relicanth,Pokémon,Supreme Victors,152,{F},0,31
Milotic,Pokémon,Supreme Victors,151,{W},0,32
Zapdos,Pokémon,Supreme Victors,150,{L},0,33
Moltres,Pokémon,Supreme Victors,149,{R},0,34
Articuno,Pokémon,Supreme Victors,148,{W},0,35
Staraptor FB LV.X,Pokémon,Supreme Victors,147,{C},0,36
Rayquaza C LV.X,Pokémon,Supreme Victors,146,{C},0,37
Garchomp C LV.X,Pokémon,Supreme Victors,145,{C},0,38
Electivire FB LV.X,Pokémon,Supreme Victors,144,{L},0,39
Charizard G LV.X,Pokémon,Supreme Victors,143,{R},0,40
Blaziken FB LV.X,Pokémon,Supreme Victors,142,{R},0,41
Absol G LV.X,Pokémon,Supreme Victors,141,{D},0,42
VS Seeker,Trainer,Supreme Victors,140,0,(Item),43
Palmer’s Contribution,(Trainer),Supreme Victors,139,0,0,44
Night Teleporter,Trainer,Supreme Victors,138,0,(Item),45
Cyrus’s Initiative,(Trainer),Supreme Victors,137,0,0,46
Cynthia’s Guidance,(Trainer),Supreme Victors,136,0,0,47
Champion’s Room,(Trainer),Supreme Victors,135,0,0,48
Battle Tower,(Trainer),Supreme Victors,134,0,0,49
Zubat,Pokémon,Supreme Victors,133,{P},0,50
Whismur,Pokémon,Supreme Victors,132,{C},0,51
Turtwig,Pokémon,Supreme Victors,131,{G},0,52
Surskit,Pokémon,Supreme Victors,130,{G},0,53
Starly,Pokémon,Supreme Victors,129,{C},0,54
Skorupi,Pokémon,Supreme Victors,128,{P},0,55
Shroomish,Pokémon,Supreme Victors,127,{G},0,56
Shinx,Pokémon,Supreme Victors,126,{L},0,57
Seel,Pokémon,Supreme Victors,125,{W},0,58
Sandshrew,Pokémon,Supreme Victors,124,{F},0,59
Slowking,Pokémon,Call of Legends,32,{P},0,0
Skarmory,Pokémon,Call of Legends,31,{M},0,1
Pidgeot,Pokémon,Call of Legends,30,{C},0,2
Mr. Mime,Pokémon,Call of Legends,29,{P},0,3
Mismagius,Pokémon,Call of Legends,28,{P},0,4
Meganium,Pokémon,Call of Legends,27,{G},0,5
Granbull,Pokémon,Call of Legends,26,{C},0,6
Feraligatr,Pokémon,Call of Legends,25,{W},0,7
Hitmonlee,Pokémon,HeartGold & SoulSilver Promos,25,{F},0,8
Cleffa,Pokémon,Call of Legends,24,{C},0,9
Hitmonchan,Pokémon,HeartGold & SoulSilver Promos,24,{F},0,10
Ampharos,Pokémon,Call of Legends,23,{L},0,11
Umbreon,Pokémon,Call of Legends,22,{D},0,12
Smeargle,Pokémon,Call of Legends,21,{C},0,13
Rayquaza,Pokémon,Call of Legends,20,{C},0,14
Palkia,Pokémon,Call of Legends,19,{W},0,15
Pachirisu,Pokémon,Call of Legends,18,{L},0,16
Ninetales,Pokémon,Call of Legends,17,{R},0,17
Magmortar,Pokémon,Call of Legends,16,{R},0,18
Lugia,Pokémon,Call of Legends,15,{W},0,19
Lucario,Pokémon,Call of Legends,14,{F},0,20
Leafeon,Pokémon,Call of Legends,13,{G},0,21
Kyogre,Pokémon,Call of Legends,12,{W},0,22
Jirachi,Pokémon,Call of Legends,11,{P},0,23
Houndoom,Pokémon,Call of Legends,10,{D},0,24
Ho-oh,Pokémon,Call of Legends,9,{R},0,25
Hitmontop,Pokémon,Call of Legends,8,{F},0,26
Gyarados,Pokémon,Call of Legends,7,{W},0,27
Groudon,Pokémon,Call of Legends,6,{F},0,28
Forretress,Pokémon,Call of Legends,5,{M},0,29
Espeon,Pokémon,Call of Legends,4,{P},0,30
Dialga,Pokémon,Call of Legends,3,{M},0,31
Deoxys,Pokémon,Call of Legends,2,{P},0,32
Clefable,Pokémon,Call of Legends,1,{C},0,33
Pikachu,Pokémon,World Collection,9,{L},0,34
Pikachu,Pokémon,World Collection,8,{L},0,35
Pikachu,Pokémon,World Collection,7,{L},0,36
Pikachu,Pokémon,World Collection,6,{L},0,37
Pikachu,Pokémon,World Collection,5,{L},0,38
Pikachu,Pokémon,World Collection,4,{L},0,39
Pikachu,Pokémon,World Collection,3,{L},0,40
Pikachu,Pokémon,World Collection,2,{L},0,41
Pikachu,Pokémon,World Collection,1,{L},0,42
Porygon2,Pokémon,HeartGold & SoulSilver Promos,23,{C},0,43
Alph Lithograph,Trainer,Triumphant,103,0,(Item),44
Palkia & Dialga LEGEND,Pokémon,Triumphant,102,{W}{M},0,45
Palkia & Dialga LEGEND,Pokémon,Triumphant,101,{W}{M},0,46
Darkrai & Cresselia LEGEND,Pokémon,Triumphant,100,{P}{D},0,47
Darkrai & Cresselia LEGEND,Pokémon,Triumphant,99,{P}{D},0,48
Yanmega,Pokémon,Triumphant,98,{G},0,49
Mew,Pokémon,Triumphant,97,{P},0,50
Magnezone,Pokémon,Triumphant,96,{L},0,51
Machamp,Pokémon,Triumphant,95,{F},0,52
Gengar,Pokémon,Triumphant,94,{P},0,53
Electrode,Pokémon,Triumphant,93,{L},0,54
Celebi,Pokémon,Triumphant,92,{G},0,55
Absol,Pokémon,Triumphant,91,{D},0,56
Rescue Energy,Energy,Triumphant,90,0,0,57
Twins,(Trainer),Triumphant,89,0,0,58
Seeker,(Trainer),Triumphant,88,0,0,59
Alomomola,Pokémon,Black & White,38,{W},0,0
Swanna,Pokémon,Black & White,37,{W},0,1
Ducklett,Pokémon,Black & White,36,{W},0,2
Basculin,Pokémon,Black & White,35,{W},0,3
Simipour,Pokémon,Black & White,34,{W},0,4
Panpour,Pokémon,Black & White,33,{W},0,5
Samurott,Pokémon,Black & White,32,{W},0,6
Samurott,Pokémon,Black & White,31,{W},0,7
Dewott,Pokémon,Black & White,30,{W},0,8
Dewott,Pokémon,Black & White,29,{W},0,9
Oshawott,Pokémon,Black & White,28,{W},0,10
Oshawott,Pokémon,Black & White,27,{W},0,11
Reshiram,Pokémon,Black & White,26,{R},0,12
Darmanitan,Pokémon,Black & White,25,{R},0,13
Darumaka,Pokémon,Black & White,24,{R},0,14
Darumaka,Pokémon,Black & White,23,{R},0,15
Simisear,Pokémon,Black & White,22,{R},0,16
Pansear,Pokémon,Black & White,21,{R},0,17
Emboar,Pokémon,Black & White,20,{R},0,18
Emboar,Pokémon,Black & White,19,{R},0,19
Pignite,Pokémon,Black & White,18,{R},0,20
Pignite,Pokémon,Black & White,17,{R},0,21
Tepig,Pokémon,Black & White,16,{R},0,22
Tepig,Pokémon,Black & White,15,{R},0,23
Sawsbuck,Pokémon,Black & White,14,{G},0,24
Deerling,Pokémon,Black & White,13,{G},0,25
Maractus,Pokémon,Black & White,12,{G},0,26
Maractus,Pokémon,Black & White,11,{G},0,27
Lilligant,Pokémon,Black & White,10,{G},0,28
Petilil,Pokémon,Black & White,9,{G},0,29
Metal Energy,Energy,Black & White Energy (2011 Unnumbered),8,0,0,30
Simisage,Pokémon,Black & White,8,{G},0,31
Darkness Energy,Energy,Black & White Energy (2011 Unnumbered),7,0,0,32
Pansage,Pokémon,Black & White,7,{G},0,33
Fighting Energy,Energy,Black & White Energy (2011 Unnumbered),6,0,0,34
Serperior,Pokémon,Black & White,6,{G},0,35
Psychic Energy,Energy,Black & White Energy (2011 Unnumbered),5,0,0,36
Serperior,Pokémon,Black & White,5,{G},0,37
Lightning Energy,Energy,Black & White Energy (2011 Unnumbered),4,0,0,38
Servine,Pokémon,Black & White,4,{G},0,39
Water Energy,Energy,Black & White Energy (2011 Unnumbered),3,0,0,40
Servine,Pokémon,Black & White,3,{G},0,41
Snivy,Pokémon,Black & White,2,{G},0,42
Fire Energy,Energy,Black & White Energy (2011 Unnumbered),2,0,0,43
Snivy,Pokémon,Black & White,1,{G},0,44
Grass Energy,Energy,Black & White Energy (2011 Unnumbered),1,0,0,45
Suicune,Pokémon,Call of Legends,106,{W},0,46
Rayquaza,Pokémon,Call of Legends,105,{C},0,47
Raikou,Pokémon,Call of Legends,104,{L},0,48
Palkia,Pokémon,Call of Legends,103,{W},0,49
Lugia,Pokémon,Call of Legends,102,{W},0,50
Kyogre,Pokémon,Call of Legends,101,{W},0,51
Ho-oh,Pokémon,Call of Legends,100,{R},0,52
Groudon,Pokémon,Call of Legends,99,{F},0,53
Entei,Pokémon,Call of Legends,98,{R},0,54
Dialga,Pokémon,Call of Legends,97,{M},0,55
Deoxys,Pokémon,Call of Legends,96,{P},0,56
Metal Energy,Energy,Call of Legends,95,0,0,57
Darkness Energy,Energy,Call of Legends,94,0,0,58
Fighting Energy,Energy,Call of Legends,93,0,0,59
Buizel,Pokémon,Unleashed,45,{W},0,0
Beldum,Pokémon,Unleashed,44,{P},0,1
Aipom,Pokémon,Unleashed,43,{C},0,2
Wartortle,Pokémon,Unleashed,42,{W},0,3
Tauros,Pokémon,Unleashed,41,{C},0,4
Seadra,Pokémon,Unleashed,40,{W},0,5
Pupitar,Pokémon,Unleashed,39,{F},0,6
Pupitar,Pokémon,Unleashed,38,{F},0,7
Poliwhirl,Pokémon,Unleashed,37,{W},0,8
Plusle,Pokémon,Unleashed,36,{L},0,9
Numel,Pokémon,Unleashed,35,{R},0,10
Minun,Pokémon,Unleashed,34,{L},0,11
Metang,Pokémon,Unleashed,33,{P},0,12
Kakuna,Pokémon,Unleashed,32,{G},0,13
Grotle,Pokémon,Unleashed,31,{G},0,14
Golbat,Pokémon,Unleashed,30,{P},0,15
Dunsparce,Pokémon,Unleashed,29,{C},0,16
Cherrim,Pokémon,Unleashed,28,{G},0,17
Ursaring,Pokémon,Unleashed,27,{C},0,18
Tyranitar,Pokémon,Unleashed,26,{D},0,19
Torkoal,Pokémon,Unleashed,25,{R},0,20
Steelix,Pokémon,Unleashed,24,{M},0,21
Roserade,Pokémon,Unleashed,23,{G},0,22
Primeape,Pokémon,Unleashed,22,{F},0,23
Poliwrath,Pokémon,Unleashed,21,{W},0,24
Ninetales,Pokémon,Unleashed,20,{R},0,25
Lucario,Pokémon,Unleashed,19,{F},0,26
Lanturn,Pokémon,Unleashed,18,{L},0,27
Kingdra,Pokémon,Unleashed,17,{W},0,28
Floatzel,Pokémon,Unleashed,16,{W},0,29
Fearow,Pokémon,Unleashed,15,{C},0,30
Crobat,Pokémon,Unleashed,14,{P},0,31
Blastoise,Pokémon,Unleashed,13,{W},0,32
Smoochum,Pokémon,HeartGold & SoulSilver Promos,13,{P},0,33
Beedrill,Pokémon,Unleashed,12,{G},0,34
Cleffa,Pokémon,HeartGold & SoulSilver Promos,12,{C},0,35
Latios,Pokémon,HeartGold & SoulSilver Promos,11,{C},0,36
Xatu,Pokémon,Unleashed,11,{P},0,37
Latias,Pokémon,HeartGold & SoulSilver Promos,10,{C},0,38
Torterra,Pokémon,Unleashed,10,{G},0,39
Sudowoodo,Pokémon,Unleashed,9,{F},0,40
Shaymin,Pokémon,Unleashed,8,{G},0,41
Politoed,Pokémon,Unleashed,7,{W},0,42
Octillery,Pokémon,Unleashed,6,{W},0,43
Mismagius,Pokémon,Unleashed,5,{P},0,44
Metagross,Pokémon,Unleashed,4,{P},0,45
Manaphy,Pokémon,Unleashed,3,{W},0,46
Magmortar,Pokémon,Unleashed,2,{R},0,47
Jirachi,Pokémon,Unleashed,1,{P},0,48
Gyarados,Pokémon,HS Trainer Kit—Gyarados,1,{W},0,49
Raichu,Pokémon,HS Trainer Kit—Raichu,1,{L},0,50
Ultimate Zone,(Trainer),Diamond & Pearl Promos,55,0,0,51
Beginning Door,Trainer,Diamond & Pearl Promos,54,0,(Item),52
Typhlosion,Pokémon,HeartGold & SoulSilver Promos,9,{R},0,53
Meganium,Pokémon,HeartGold & SoulSilver Promos,8,{G},0,54
Feraligatr,Pokémon,HeartGold & SoulSilver Promos,7,{W},0,55
Lugia,Pokémon,HeartGold & SoulSilver Promos,2,{W},0,56
Ho-oh,Pokémon,HeartGold & SoulSilver Promos,1,{R},0,57
Alph Lithograph,Trainer,HeartGold & SoulSilver,125,0,(Item),58
Gyarados,Pokémon,HeartGold & SoulSilver,124,{W},0,59
Wingull,Pokémon,Arceus,81,{W},0,0
Wingull,Pokémon,Arceus,80,{W},0,1
Treecko,Pokémon,Arceus,79,{G},0,2
Treecko,Pokémon,Arceus,78,{G},0,3
Tangela,Pokémon,Arceus,77,{G},0,4
Tangela,Pokémon,Arceus,76,{G},0,5
Snorunt,Pokémon,Arceus,75,{W},0,6
Shinx,Pokémon,Arceus,74,{L},0,7
Rattata,Pokémon,Arceus,73,{C},0,8
Ponyta,Pokémon,Arceus,72,{R},0,9
Pikachu,Pokémon,Arceus,71,{L},0,10
Omanyte,Pokémon,Arceus,70,{W},0,11
Nosepass,Pokémon,Arceus,69,{F},0,12
Makuhita,Pokémon,Arceus,68,{F},0,13
Kabuto,Pokémon,Arceus,67,{F},0,14
Gulpin,Pokémon,Arceus,66,{P},0,15
Geodude,Pokémon,Arceus,65,{F},0,16
Gastly,Pokémon,Arceus,64,{P},0,17
Electrike,Pokémon,Arceus,63,{L},0,18
Electrike,Pokémon,Arceus,62,{L},0,19
Croagunk,Pokémon,Arceus,61,{F},0,20
Cherubi,Pokémon,Arceus,60,{G},0,21
Charmander,Pokémon,Arceus,59,{R},0,22
Burmy Trash Cloak,Pokémon,Arceus,58,{G},0,23
Burmy Sandy Cloak,Pokémon,Arceus,57,{G},0,24
Burmy Plant Cloak,Pokémon,Arceus,56,{G},0,25
Arceus LV.X,Pokémon,Diamond & Pearl Promos,56,{C},0,26
Buneary,Pokémon,Arceus,55,{C},0,27
Bronzor,Pokémon,Arceus,54,{M},0,28
Beedrill G,Pokémon,Arceus,53,{G},0,29
Arceus LV.X,Pokémon,Diamond & Pearl Promos,53,{C},0,30
Bagon,Pokémon,Arceus,52,{C},0,31
Darkrai,Pokémon,Diamond & Pearl Promos,52,{D},0,32
Wormadam Trash Cloak,Pokémon,Arceus,51,{M},0,33
Cresselia,Pokémon,Diamond & Pearl Promos,51,{P},0,34
Wormadam Sandy Cloak,Pokémon,Arceus,50,{F},0,35
Arceus,Pokémon,Diamond & Pearl Promos,50,{C},0,36
Wormadam Plant Cloak,Pokémon,Arceus,49,{G},0,37
Shelgon,Pokémon,Arceus,48,{C},0,38
Rapidash,Pokémon,Arceus,47,{R},0,39
Ponyta,Pokémon,Arceus,46,{R},0,40
Pelipper,Pokémon,Arceus,45,{W},0,41
Manectric,Pokémon,Arceus,44,{L},0,42
Luxio,Pokémon,Arceus,43,{L},0,43
Haunter,Pokémon,Arceus,42,{P},0,44
Haunter,Pokémon,Arceus,41,{P},0,45
Gulpin,Pokémon,Arceus,40,{P},0,46
Grovyle,Pokémon,Arceus,39,{G},0,47
Grovyle,Pokémon,Arceus,38,{G},0,48
Graveler,Pokémon,Arceus,37,{F},0,49
Gastly,Pokémon,Arceus,36,{P},0,50
Charmeleon,Pokémon,Arceus,35,{R},0,51
Bronzor,Pokémon,Arceus,34,{M},0,52
Bronzong,Pokémon,Arceus,33,{M},0,53
Spiritomb,Pokémon,Arceus,32,{D},0,54
Sceptile,Pokémon,Arceus,31,{G},0,55
Sceptile,Pokémon,Arceus,30,{G},0,56
Raticate,Pokémon,Arceus,29,{C},0,57
Rapidash,Pokémon,Arceus,28,{R},0,58
Raichu,Pokémon,Arceus,27,{L},0,59
Pineco,Pokémon,Undaunted,64,{G},0,0
Pineco,Pokémon,Undaunted,63,{G},0,1
Pikachu,Pokémon,Undaunted,62,{L},0,2
Oddish,Pokémon,Undaunted,61,{G},0,3
Murkrow,Pokémon,Undaunted,60,{D},0,4
Murkrow,Pokémon,Undaunted,59,{D},0,5
Misdreavus,Pokémon,Undaunted,58,{P},0,6
Mawile,Pokémon,Undaunted,57,{M},0,7
Makuhita,Pokémon,Undaunted,56,{F},0,8
Houndour,Pokémon,Undaunted,55,{D},0,9
Houndour,Pokémon,Undaunted,54,{D},0,10
Hitmonlee,Pokémon,Undaunted,53,{F},0,11
Hitmonchan,Pokémon,Undaunted,52,{F},0,12
Grimer,Pokémon,Undaunted,51,{P},0,13
Gligar,Pokémon,Undaunted,50,{F},0,14
Eevee,Pokémon,Undaunted,49,{C},0,15
Eevee,Pokémon,Undaunted,48,{C},0,16
Drifloon,Pokémon,Undaunted,47,{P},0,17
Doduo,Pokémon,Undaunted,46,{C},0,18
Combee,Pokémon,Undaunted,45,{G},0,19
Beldum,Pokémon,Undaunted,44,{M},0,20
Aron,Pokémon,Undaunted,43,{M},0,21
Vaporeon,Pokémon,Undaunted,42,{W},0,22
Unown,Pokémon,Undaunted,41,{P},0,23
Togetic,Pokémon,Undaunted,40,{C},0,24
Slowbro,Pokémon,Undaunted,39,{W},0,25
Skuntank,Pokémon,Undaunted,38,{D},0,26
Scyther,Pokémon,Undaunted,37,{G},0,27
Sableye,Pokémon,Undaunted,36,{D},0,28
Raticate,Pokémon,Undaunted,35,{C},0,29
Raichu,Pokémon,Undaunted,34,{L},0,30
Pinsir,Pokémon,Undaunted,33,{G},0,31
Muk,Pokémon,Undaunted,32,{P},0,32
Metang,Pokémon,Undaunted,31,{M},0,33
Lairon,Pokémon,Undaunted,30,{M},0,34
Jolteon,Pokémon,Undaunted,29,{L},0,35
Gloom,Pokémon,Undaunted,28,{G},0,36
Flareon,Pokémon,Undaunted,27,{R},0,37
Weavile,Pokémon,Undaunted,26,{D},0,38
Vileplume,Pokémon,Undaunted,25,{G},0,39
Vespiquen,Pokémon,Undaunted,24,{G},0,40
Tropius,Pokémon,Undaunted,23,{G},0,41
Skarmory,Pokémon,Undaunted,22,{M},0,42
Rotom,Pokémon,Undaunted,21,{L},0,43
Mismagius,Pokémon,Undaunted,20,{P},0,44
Metagross,Pokémon,Undaunted,19,{M},0,45
Leafeon,Pokémon,Undaunted,18,{G},0,46
Minun,Pokémon,HeartGold & SoulSilver Promos,17,{L},0,47
Plusle,Pokémon,HeartGold & SoulSilver Promos,16,{L},0,48
Honchkrow,Pokémon,Undaunted,17,{D},0,49
Shuckle,Pokémon,HeartGold & SoulSilver Promos,15,{F},0,50
Honchkrow,Pokémon,Undaunted,16,{D},0,51
Hariyama,Pokémon,Undaunted,15,{F},0,52
Lapras,Pokémon,HeartGold & SoulSilver Promos,14,{W},0,53
Forretress,Pokémon,Undaunted,14,{M},0,54
Drifblim,Pokémon,Undaunted,13,{P},0,55
Dodrio,Pokémon,Undaunted,12,{C},0,56
Umbreon,Pokémon,Undaunted,11,{D},0,57
Togekiss,Pokémon,Undaunted,10,{C},0,58
Smeargle,Pokémon,Undaunted,9,{C},0,59
Magmortar,Pokémon,Triumphant,27,{R},0,0
Machamp,Pokémon,Triumphant,26,{F},0,1
Lunatone,Pokémon,Triumphant,25,{F},0,2
Kricketune,Pokémon,Triumphant,24,{G},0,3
Grumpig,Pokémon,Triumphant,23,{P},0,4
Golduck,Pokémon,Triumphant,22,{W},0,5
Elekid,Pokémon,Triumphant,21,{L},0,6
Electivire,Pokémon,Triumphant,20,{L},0,7
Dugtrio,Pokémon,Triumphant,19,{F},0,8
Dragonite,Pokémon,Triumphant,18,{C},0,9
Ditto,Pokémon,Triumphant,17,{C},0,10
Carnivine,Pokémon,Triumphant,16,{G},0,11
Bronzong,Pokémon,Triumphant,15,{M},0,12
Banette,Pokémon,Triumphant,14,{P},0,13
Ambipom,Pokémon,Triumphant,13,{C},0,14
Victreebel,Pokémon,Triumphant,12,{G},0,15
Venomoth,Pokémon,Triumphant,11,{G},0,16
Spiritomb,Pokémon,Triumphant,10,{P},0,17
Solrock,Pokémon,Triumphant,9,{F},0,18
Rapidash,Pokémon,Triumphant,8,{R},0,19
Porygon-Z,Pokémon,Triumphant,7,{C},0,20
Nidoking,Pokémon,Triumphant,6,{F},0,21
Mamoswine,Pokémon,Triumphant,5,{W},0,22
Drapion,Pokémon,Triumphant,4,{D},0,23
Celebi,Pokémon,Triumphant,3,{P},0,24
Altaria,Pokémon,Triumphant,2,{C},0,25
Aggron,Pokémon,Triumphant,1,{M},0,26
Porygon,Pokémon,HeartGold & SoulSilver Promos,22,{C},0,27
Victory Medal,Trainer,Victory Medals,8,0,(Item),28
Suicune,Pokémon,HeartGold & SoulSilver Promos,21,{W},0,29
Entei,Pokémon,HeartGold & SoulSilver Promos,20,{R},0,30
Raikou,Pokémon,HeartGold & SoulSilver Promos,19,{L},0,31
Alph Lithograph,Trainer,Undaunted,92,0,(Item),32
Rayquaza & Deoxys LEGEND,Pokémon,Undaunted,91,{P}{C},0,33
Rayquaza & Deoxys LEGEND,Pokémon,Undaunted,90,{P}{C},0,34
Kyogre & Groudon LEGEND,Pokémon,Undaunted,89,{W}{F},0,35
Kyogre & Groudon LEGEND,Pokémon,Undaunted,88,{W}{F},0,36
Umbreon,Pokémon,Undaunted,87,{D},0,37
Slowking,Pokémon,Undaunted,86,{P},0,38
Scizor,Pokémon,Undaunted,85,{M},0,39
Raichu,Pokémon,Undaunted,84,{L},0,40
Houndoom,Pokémon,Undaunted,83,{D},0,41
Espeon,Pokémon,Undaunted,82,{P},0,42
Metal Energy,Energy,Undaunted,81,0,0,43
Darkness Energy,Energy,Undaunted,80,0,0,44
Team Rocket’s Trickery,(Trainer),Undaunted,79,0,0,45
